intent_name,examples,label
formato_solicitud,tambien quisiera que me envie el modelo si hay para la solicitud,4
formato_solicitud,como puedo conseguir un modelo para la solicitud,4
formato_solicitud,necesito un modelo para esa solicitud,4
formato_solicitud,quisiera saber tambien si hay algun modelo para esa solicitud,4
formato_solicitud,quisiera sabes que informacion o datos debo colocar en esa solicitud,4
formato_solicitud,no se si debo colocar mi dni en la solicitud,4
formato_solicitud,no se que informacion debo colocar en la solicitud me puedes ayudar,4
formato_solicitud,"me dijeron que la solicitud debe estar dirigida al decano pero no se que mas debo poner, me puedes ayudar enviandome un formato",4
formato_solicitud,que modelo puedo seguir para redactar la solicitud,4
formato_solicitud,en la pagina puedo encontrar un modelo para esta solicitud,4
formato_solicitud,porfavor quiero que me envies el modelo para la solicitud,4
formato_solicitud,que debo colocar en la solicitud,4
formato_solicitud,como debo redactar la solicitud,4
formato_solicitud,la solicitud debe seguir algun formato o modelo,4
formato_solicitud,el modelo para la solicitud porfavor,4
formato_solicitud,dime que formato debe seguir la solicitud,4
formato_solicitud,¿Cuál es el modelo para la solicitud de retiro total?,4
formato_solicitud,donde encuentro un modelo para la solicitud de retiro total?,4
formato_solicitud,Dónde está el modelo de solicitud para el retiro total?,4
formato_solicitud,una consulta hay algun modelo para la solicitud de retiro total,4
formato_solicitud,una duda porfavor existe algun modelo o formato para la solicitud de retiro total,4
formato_solicitud,existe alguna modelo para la solicitud de retiro total,4
formato_solicitud,donde puedo encontrar un modelo para la solicitud de retiro total,4
formato_solicitud,hay algun formato o modelo para la solicitud de retiro total,4
formato_solicitud,quiero solicitar el retiro total me puedes enviar el modelo para la solicitud,4
formato_solicitud,quisiera hacer el retiro total y necesito un modelo para la solicitud,4
formato_solicitud,que informacion debo colocar el la solicitud para el retiro total,4
formato_solicitud,como debo redactar la solicitud del retiro total?,4
formato_solicitud,hay algun formato especial para el retiro total?,4
formato_solicitud,debo colocar mi dni en la solicitud de retiro total?,4
formato_solicitud,quiero solicitar el retiro total me puedes enviar el modelo de la solicitud,4
formato_solicitud,"este ciclo voy a hacer el retiro total por motivos de fuerza mayor, quisiera el modelo para la solicitud",4
formato_solicitud,"voy a solicitar el retiro total, cual es el modelo para la solicitud",4
formato_solicitud,"me indicaron que debo enviar una solicitud dirigida al decano para el retiro total, que mas debo colocar en esa solicitud?",4
formato_solicitud,en que parte puedo encontra el modelo para la solicitud retiro total,4
formato_solicitud,"hola aeito, un favor necesito el modelo para la solcitud de retiro total me lo pudes enviar porfavor?",4
formato_solicitud,quisiera que me envien el formato para la solicitud de retiro total porfavor,4
formato_solicitud,que informacion necesito colocar en la solicitud de retiro total?,4
formato_solicitud,aparte de mi codigo y dni que mas debo colocar en la solicutd para mi retiro total de todos los cursos?,4
formato_solicitud,hay algun formato para la solicitud de reserva de matricula ?,4
formato_solicitud,¿Cuál es el modelo de solicitud para la reserva de matricula?,4
formato_solicitud,cual es el formato de solicitud para la reserva de matricula ?,4
formato_solicitud,si hay algun formato o modelo para la solicitud de reserva de matricula,4
formato_solicitud,puedes decirme si hay algun modelo para la solicitud de reserva de matricula?,4
formato_solicitud,existe algun modelo para la solicitud de reserva de matricula ?,4
formato_solicitud,puedes decirme donde encuentro un modelo de solicitud para la reserva de matricula ?,4
formato_solicitud,si tambien puedes decirme si hay algun formato para la solicitud de reserva de matricula ?,4
formato_solicitud,puedes decirme si hay algun formato para la solicitud de reserva de matricula,4
formato_solicitud,puedes enviarme el modelo para la solicitud de reserva de matricula,4
formato_solicitud,si porfavor mandame el modelo para la solicitud de reserva de matricula,4
formato_solicitud,tengo un duda cual es el modelo o formato para la solicitud de reserva de matricula,4
formato_solicitud,voy a solicitar mi reserva de matricula pero quiero un modelo para la solicitud que debo enviar,4
formato_solicitud,quiero solicitar mi reserva de matricula me puedes enviar el modelo para solicitud,4
formato_solicitud,que informacion debo colocar en la solicitud para la reserva de matricula?,4
formato_solicitud,aparte de mi dni y mi codigo que ma debo colocar en la solicitud de reserva de matricula?,4
formato_solicitud,la solicitud de reserva de matricula es solo una solicitud simpre dirigida al decano?,4
formato_solicitud,me puedes enviar un modelo para la solicitud de reserva de matricula porfavor,4
formato_solicitud,en donde puedo encontar un modelo para la solicitud de reserva de matricula?,4
formato_solicitud,que informacion debo colocar en la solicitud para la reserva de matricula?,4
formato_solicitud,que informacion es necesaria colocar en la solicitud de reserva de matricula?,4
formato_solicitud,que formato debe tener la solicitud de reserva de matricula?,4
formato_solicitud,cual es el modelo para la solicitud de reserva de matricula?,4
formato_solicitud,¿Hay un modelo para la solicitud de reincorporación?,4
formato_solicitud,¿hay un formato de solicitud para la reincorporacion?,4
formato_solicitud,y hay alguna modelo para la solicitud de reincorporación?,4
formato_solicitud,existe algun modelo para la solicitud de reincorporacion ?,4
formato_solicitud,donde puedo encontrar un modelo para la solicitud de reincorporacion?,4
formato_solicitud,podria enviarme un modelo para la solicitud de reincorporacion ?,4
formato_solicitud,un consulta mas donde podria descargar un modelo o formato para la solicitud de reincorporacion,4
formato_solicitud,dime hay algun formato para la solicitud de reincorporacion ?,4
formato_solicitud,como debe ser la solictud de reincorporacion ?,4
formato_solicitud,el modelo de la solicitud de reincorporacion tambien esta el la pagina de la FC,4
formato_solicitud,estoy buscando el modelo de la solicitud de reincorporacion y no lo encuetro puedes decirme donde esta ?,4
formato_solicitud,una duda para la solicitud de reincorporacion hay algun modelo o formato ?,4
formato_solicitud,una duda porfavor la solicitud de reincorporacion tiene algun modelo ?,4
formato_solicitud,no quiero saber cual es el formato para las solicitud de reincorporacion,4
formato_solicitud,que informacion debo colocar en la solicitud para la reincorporacion?,4
formato_solicitud,debo colocar mi dni en la solcitud de reincorporacion?,4
formato_solicitud,este ciclo quiero solicitar la reincorporacion me puedes enviar un formato?,4
formato_solicitud,la solicitud de reincorporacion debe estar dirigida al decano?,4
formato_solicitud,me dijeron que envie una solicitud para la reincorporacion esta debe esta dirigida al decano?,4
formato_solicitud,la solicitud de reincorporacion debo redactarla dirigida al decano o alguien mas?,4
formato_solicitud,debo ponde mi dni en la solcitud de reincorporacion?,4
formato_solicitud,que informacion debo colocar en la solicitud de reincorporacion?,4
formato_solicitud,que es necesario colocar en la solicitud de reincorporacion?,4
formato_solicitud,que datos debo colocar en la solicitud de reincorporacion?,4
formato_solicitud,aparte de mi codigo y dni debo poner alguna informacion en la solicitud de reincorporacion?,4
formato_solicitud,la solicitud de reincorporacion es dirigida al decano de la facultad?,4
formato_solicitud,debe estar dirigida al decano la solicitud de reincorporacion?,4
formato_solicitud,donde encuentro un modelo para la solicitud de reincorporacion?,4
formato_solicitud,"quisiera un modelo para la solcitud de reincorporacion, me la puedes enviar?",4
formato_solicitud,a quien le puedo pedir un modelo para la solicitud de reincorporacion?,4
formato_solicitud,a que oficina le puedo pedir un modelo para la solicitud de reincorporacion?,4
formato_solicitud,a quien le puedo solicitar un modelo para la solicitud de reincorporacion?,4
formato_solicitud,¿Hay un modelo para la solicitud de constancia de matricula?,4
formato_solicitud,"Exacto, es lo que necesito. Hay algún formato para la solicitud de constancia matricula?",4
formato_solicitud,existe alguna formato para la solicitud de constancia de matricula,4
formato_solicitud,cual es el formato para la solicitud de la constancia de matricula,4
formato_solicitud,donde puedo encontrar un modelo para la solicitud de la constancia de matricula,4
formato_solicitud,"una consulta, hay algun modelo para la solicitud de constancia de matricula",4
formato_solicitud,me puedes enviar un formato o modelo para la solicitud de constancia de matricula,4
formato_solicitud,me puedes facilitar un modelo o formato para la constancia de matricula,4
formato_solicitud,quisiera saber si hay algun modelo para la solicitud de constancia de matricula,4
formato_solicitud,"no encuentro un modelo para la solicitud de constancia de matricula, existe alguno?",4
formato_solicitud,donde se encontra un modelo o formato para esta solicitud de constancia matricula,4
formato_solicitud,existe algun modelo o formato para esta solicitud de constancia matricula,4
formato_solicitud,cual es el modelo para la solicitud de constancia de matricula?,4
formato_solicitud,me comentaron que hay un modelo para la solicitud de constancia de matricula en donde la encuentro?,4
formato_solicitud,"quiero solicitar una constancia de matricula, puedes enviarme el modelo para la solicitud",4
formato_solicitud,que informacion debo colocar en la solicitud de constancia de matricula,4
formato_solicitud,la solicitud de constancia de matricula debe estar dirigida al decano?,4
formato_solicitud,la solicitud de constancia de matricula debe contener mi dni?,4
formato_solicitud,la solicitud de constancia de matricula tambien es dirigida al decano?,4
formato_solicitud,como es la solicitud que debo enviar para mi constancia de matricula?,4
formato_solicitud,que informacion es necesario colocar en la solicitud para la constancia de matricula?,4
formato_solicitud,que informacion coloco en la solicitud para la reserva de matricula?,4
formato_solicitud,en necesario colocar mi dni y mi codigo en un solicitud para la reserva de matircula?,4
formato_solicitud,que informacion es vital colocar en una solicitud para la reserva de matricula?,4
formato_solicitud,la solicitud para la reserva de matricula debe estra dirigida al decano?,4
formato_solicitud,la solicitud para mi reserva de matricula debo dirigirla al decano?,4
formato_solicitud,debe estar dirigida al decano la solicitud para la reserva de matricula?,4
formato_solicitud,que formato debe tener la solicitud para la reserva de matricula?,4
formato_solicitud,hay algun modelo que pueda seguir para la solicitud de reserva de matricula?,4
formato_solicitud,me podrias alcanzar un formato para la solicitud de reserva de matricula?,4
formato_solicitud,¿Hay algun modelo para la solicitud de constancia de notas?,4
formato_solicitud,No. ¿dónde puedo ver un modelo de la solicitud de constancia de notas?,4
formato_solicitud,donde puedo encontrar el modelo de solicitud para la constancia de notas,4
formato_solicitud,existe algun modelo para la solicitud de constancia de notas,4
formato_solicitud,habria algun modelo o formato para la solicitud de constancia de notas,4
formato_solicitud,me puedes enviar un modelo para la solicitud de constancia de notas,4
formato_solicitud,donde un encontra un modelo o formato para esta solicitud,4
formato_solicitud,existe algun modelo o formato para esta solicitud de constancia de notas,4
formato_solicitud,donde podria encontar un modelo de solicitud para la constacia de notas,4
formato_solicitud,hay algun formato para la solicitud de constancia de notas,4
formato_solicitud,me puede facilitar un modelo para la solicitud de constancia de notas si la hubiera,4
formato_solicitud,que debo colocar en mi solicitud para la constancia de notas,4
formato_solicitud,que informacion debo colocar en mi solicitud de constancia de notas?,4
formato_solicitud,la solicitud de constancia de notas tambien debe ir dirigida al decano?,4
formato_solicitud,una consulta quiero enviar una solicitud para la constancia de notas esta debe ir dirigida al decano?,4
formato_solicitud,debo colocar solo mi nombre y codigo en la solicitud de constancia de notas?,4
formato_solicitud,que mas informacion debe ir a parte de mi codigo y nombre en la solicitud de constancia de notas,4
formato_solicitud,me pueden facilitar un modelo para la solicitud de constancia de notas?,4
formato_solicitud,debo colocar mi dni y codigo en la solicitud para una constancia de notas?,4
formato_solicitud,que informacion es necesaria colocar en la solicitud para una constancia de notas?,4
formato_solicitud,que informacion no deberia de olvidar colocar en la solicitud de una constancia de notas?,4
formato_solicitud,"hay algun dato mas que debe ir a aparte de mi codigo, nombre y dni en la solicitud de una constancia de notas?",4
formato_solicitud,la solicitud de constancia de notas debo escribirla dirigida al decano?,4
formato_solicitud,la solicitud de constancia de notas debe ser dirigida al decano?,4
formato_solicitud,debo escribir la solicitud para constancia de notas dirigida al decano?,4
formato_solicitud,la solicitud de constancia de notas debe estar dirigida a alguien?,4
formato_solicitud,a quien le puedo solicitar un modelo para la solicitud de una constancia de notas?,4
formato_solicitud,hay algun modelo en el que puedo basarme para la solicitud de una constancia de notas?,4
formato_solicitud,a que oficina puedo ir a solicitar un modelo de la solicitud para una constancia de notas?,4
formato_solicitud,existe algun formato o modelo que puedo seguir para la solcitud para una constancia de notas?,4
formato_solicitud,¿Hay algún formato de solicitud de constancia de estudios?,4
formato_solicitud,hay algun formato para la solictud de constancia de estudios,4
formato_solicitud,para la solicitud de constancia de estudios existe algun modelo,4
formato_solicitud,puede enviarme un modelo para la solicitud de constancia de estudios,4
formato_solicitud,existe algun modelo para la solicitud de constancia de estudios,4
formato_solicitud,me puedes facilitar un modelo para la solicitud de constacia de estudios,4
formato_solicitud,donde puedo encontrar un modelo para la solicitud de constancia de estudios,4
formato_solicitud,donde encuantro un modelo o formato para la solicitud de constancia de estudios,4
formato_solicitud,existe un modelo o formato para esta solicitud de constancia de estudios,4
formato_solicitud,cual es el modelo para solicitud de constancia de estudios?,4
formato_solicitud,que datos debe tener la solicitud  de constancia de estudios que debo enviar al mesa de parter,4
formato_solicitud,que informacion debo colocar en la solicitud para un constancia de estudios?,4
formato_solicitud,la solicitud que debo enviar para la constancia de estudios debe estar dirigida al decano?,4
formato_solicitud,mi soliciutd para la constancia de estudios debe estar dirigida al decano?,4
formato_solicitud,la solicitud para la constancia de estudios debo dirigirla al decano?,4
formato_solicitud,debo colocar mi dni en la solicitud de constancia de estudios?,4
formato_solicitud,que debo colocar en la solicitud de constancia de estudios?,4
formato_solicitud,que informacion debe ir la solicitud de constancia de estudios?,4
formato_solicitud,que debo colocar en la solicitud para mi constancia de estudios?,4
formato_solicitud,que informacion debo colocar en la solicitud para la constancia de estudios?,4
formato_solicitud,me podria falicilitar un modelo para la solicitud de constancia de notas?,4
formato_solicitud,donde puedo descargar un modelo para la solicitud de constancia de estudios?,4
formato_solicitud,a que oficina le puedo solicitar un modelo para la solicitud de?,4
formato_solicitud,a que le puedo solicitar una modelo para la solicitud de constancia de estudios?,4
formato_solicitud,la solicitud de constancia de estudios debe estar dirigida al decano?,4
formato_solicitud,una consulta la solicitud que debo redactar para una constancia de estudios debe estar dirigida al decano?,4
formato_solicitud,a quien le pido un modelo para la solicitud que debo enviar para una constancia de estudios?,4
formato_solicitud,donde le solicito un modelo para la solicitud para una constancia de estudios?,4
formato_solicitud,debe esta dirigida al decano de la facultad la soliciutd para una de constancia de estudios?,4
retiro_parcial__fechas,¿En que semana se realiza el retiro parcial?,5
retiro_parcial__fechas,Hasta cuándo puedo hacer el retiro parcial?,5
retiro_parcial__fechas,una duda a partir de semana puedo solicitar el retiro parcial ?,5
retiro_parcial__fechas,en que semana puedo realizar el retiro parcial?,5
retiro_parcial__fechas,Y hasta cuando podria enviar la solicitud de retiro parcial?,5
retiro_parcial__fechas,hasta cuando hacer el retiro de un curso ?,5
retiro_parcial__fechas,quisiera saber hasta que dias puedo hacer el retiro parcial ?,5
retiro_parcial__fechas,una consulta cuando se habilitara en el sistema el retiro parcial?,5
retiro_parcial__fechas,Me prodrían decir la fecha máxima para hacer el retiro parcial?,5
retiro_parcial__fechas,quiero solicitar el retiro de un curso hasta cuando puedo hacerlo ?,5
retiro_parcial__fechas,Hasta que fecha podría hacer el retiro parcial?,5
retiro_parcial__fechas,"una consulta estamos ya en la cuarta semana de clases, podria hacer el retiro parcial ?",5
retiro_parcial__fechas,"Hola, he querido retirarme de un curso pero me parece que un no esta habilitado cuando se habilitara el retiro parcial?",5
retiro_parcial__fechas,"Buenos dias, cuando puedo realizar el retiro de un curso",5
retiro_parcial__fechas,cuando puedo realizar el retiro de una asignatura,5
retiro_parcial__fechas,"Hola, ¿cuándo son las fechas para el retiro parcial?",5
retiro_parcial__fechas,"Hola, quiero retirarme de unos cursos y quiero saber las fechas",5
retiro_parcial__fechas,quiero retirarme algunas asignaturas y quiero saber las fechas,5
retiro_parcial__fechas,"Hola, una consulta cuando se habilitara el retiro parcial",5
retiro_parcial__fechas,"Buenos dias, quisiera saber cuando vence el plazo de retiro parcial",5
retiro_parcial__fechas,"Hola, una duda estamos en la cuarta semana de clases puedo hacer el retiro parcial?",5
retiro_parcial__fechas,"Buenas, quisiera saber si aún se puede hacer el retiro parcial, el motivo es que estoy con tratamiento psiquiátrico y me recomendaron que me retire de algunos cursos",5
retiro_parcial__fechas,"Buenos días, cuándo es la fecha para el retiro parcial?",5
retiro_parcial__fechas,"Hola, ¿Hasta cuando puedo hacer el retiro parcial?",5
retiro_parcial__fechas,"Hola Aerito, hasta que dias puedo realizar el retiro parcial",5
retiro_parcial__fechas,"Hola, cuándo inicia el retiro parcial?",5
retiro_parcial__fechas,"Hola, una duda el retiro parcial se habilitara en la quinta semana de clases ?",5
retiro_parcial__fechas,"Hola, tengo una duda en que semana se habilitara el retiro parcial",5
retiro_parcial__fechas,"Buenas, ¿Cuáles son las fechas para realizar el retiro parcial?",5
retiro_parcial__fechas,"Hola, quisiera retirarme de un curso me podria decir hasta cuando se habilitara en el sistema ?",5
retiro_parcial__fechas,cuando es el retiro parcial,5
retiro_parcial__fechas,puedo hacer el retiro parcial todavia estamos ya en la sexta semana?,5
retiro_parcial__fechas,el retiro parcial se puede pedir en la primera semana?,5
retiro_parcial__fechas,puedo solicitar el retiro parcial en la quinta semana?,5
retiro_parcial__fechas,en la segunda semana ya puedo retirarme de un curso?,5
retiro_parcial__fechas,quiero saber la fechas para poder retirarme de algunos cursos,5
retiro_parcial__fechas,es la sexta semana todavia puedo retirarme de un curso?,5
retiro_parcial__fechas,"queria retirarme pero el retiro ya no esta habilitado en el sistema, que puedo hacer?",5
retiro_parcial__fechas,"ya paso la quinta pero quiero retirarme de un curso, que puedo hacer?",5
retiro_parcial__fechas,"ya se paso la fecha de retiro parcial, puedo solicitar el retiro de alguna forma?",5
retiro_parcial__fechas,"el retiro parcial ya no sale habilitado en el sistema, podria solicitarlo de otra forma?",5
retiro_parcial__fechas,"quiero solictar el retiro parcial por que ya no esta habilitado en el sistema, como puedo hacer?",5
retiro_parcial__fechas,como puedo pedir el retiro parcial si ya no esta habilitado en sistema?,5
retiro_parcial__fechas,como puedo solicitar el retiro parcial si ya se paso la quinta semana y ya no esta habilitado en el sistema,5
retiro_parcial__fechas,"si ya se pasaron las fechas de retiro parcial, como podria solitar el retiro de un curso?",5
retiro_parcial__fechas,puedo pedir realizar el retiro parcial si ya se paso la quienta semana?,5
retiro_parcial__fechas,hay alguna manera se solicitar el retiro si ya se pasaron las fechas de retiro?,5
retiro_parcial__fechas,de que manera podria solicitar el retiro parcial si ya se paso las fechas?,5
retiro_parcial__fechas,hay alguna posibilida de solicitar el retiro de un curso si ya paso las fechas?,5
procedimiento_tramites_fechas,¿Cuando puedo realizar el procedimiento o tramite?,6
procedimiento_tramites_fechas,¿Cuando se presenta la solicitud?,6
procedimiento_tramites_fechas,¿En que fechas debo presentar la solicitud?,6
procedimiento_tramites_fechas,cuales son las fechas limites para presentar la solicitud,6
procedimiento_tramites_fechas,cuando puedo presentar la solicitud?,6
procedimiento_tramites_fechas,cuando puedo enviar la solicitud,6
procedimiento_tramites_fechas,cuando se habilita para enviar la solicitud,6
procedimiento_tramites_fechas,cuando se habilita para realizar el tramite,6
procedimiento_tramites_fechas,hasta cuando puedo enviar la solicitud,6
procedimiento_tramites_fechas,hasta cuando puedo hacer dicho tramite,6
procedimiento_tramites_fechas,cuando ya puedo presentar la solicitud,6
procedimiento_tramites_fechas,hasta cuando puedo presentarlo,6
procedimiento_tramites_fechas,cuando puedo realizarlo,6
procedimiento_tramites_fechas,hasta cuando puedo realizar el tramite,6
procedimiento_tramites_fechas,cual es la fecha limite para realizar el tramite o procedimiento,6
procedimiento_tramites_fechas,"Otra consulta, ¿Hasta cuándo tengo tiempo para presentar mi solicitud?",6
procedimiento_tramites_fechas,hasta que fecha puedo presentar la solicitud,6
procedimiento_tramites_fechas,todavia puedo presentar mi solicitud,6
procedimiento_tramites_fechas,hasta cuando puedo presentar la solicitud,6
procedimiento_tramites_fechas,hasta cuando puedo tramitarlo,6
procedimiento_tramites_fechas,me puedes decir cuando se habilita para subir la solicitud,6
procedimiento_tramites_fechas,en este momento ya puedo enviar la solicitud,6
procedimiento_tramites_fechas,esta semana ya puedo tramitarlo,6
procedimiento_tramites_fechas,la siguiente semana puedo enviar la solicitud,6
procedimiento_tramites_fechas,esta semana todavia puedo todavia solicitarlo,6
procedimiento_tramites_fechas,aun puedo enviar la solicitud o ya se paso las fechas?,6
procedimiento_tramites_fechas,este tramite ya lo podria hacer o a que fechas deberia esperar,6
procedimiento_tramites_fechas,debo esperar para iniciar este tramite o ya lo puedo solicitarlo,6
procedimiento_tramites_fechas,hasta que dia puedo solicitar esto,6
procedimiento_tramites_fechas,que que dias tengo plazos para presentar la solicitud,6
procedimiento_tramites_fechas,estamos en la sexta semana de clases todavia puedo solicitarlo,6
procedimiento_tramites_fechas,el ciclo comienza la siguiente todavia puedo realizar,6
procedimiento_tramites_fechas,recien me entero que esta semana ya comienza el ciclo todavia puedo enviar mi solicitud,6
procedimiento_tramites_fechas,hay alguna fecha limite para enviar la solicitud o puedo hacerlo hasta la ultima semana,6
procedimiento_tramites_fechas,ya va a terminar el ciclo esta semana todavia puedo pedirlo,6
procedimiento_tramites_fechas,esta semana puedo enviar la solicitud,6
procedimiento_tramites_fechas,hay alguna fecha limite para enviar esa solicitud,6
procedimiento_tramites_fechas,todavia puedo presentarle,6
procedimiento_tramites_fechas,otra duda puedo realizar el tramite esta semana,6
procedimiento_tramites_fechas,en estas fechas todavia puedo realizar este procedimiento,6
procedimiento_tramites_fechas,todavia puedo realizar este tramite?,6
procedimiento_tramites_fechas,cuando podria comenzar con los tramites?,6
procedimiento_tramites_fechas,cuando podria solicitarlo?,6
procedimiento_tramites_fechas,en que fechas deberia solitarlo?,6
