intent_name,examples,label
retiro_total__requisitos_documentos_justificacion,solo debo enviar la solicitud de retiro total o tambien algun documento que justifique mi retiro?,6
retiro_total__requisitos_documentos_justificacion,es necesario presentar documentos para justificar el retiro total?,6
retiro_total__requisitos_documentos_justificacion,sera necesario presentar documentos para justificar el retiro total?,6
retiro_total__requisitos_documentos_justificacion,el retiro total debe ser justificado con documentos?,6
retiro_total__requisitos_documentos_justificacion,como debo justificar el retiro total?,6
retiro_total__requisitos_documentos_justificacion,he sufrido un accidente y quiero retirme del ciclo pero aun no tengo una constancia de salud podria solicitarlo sin la constancia,6
retiro_total__requisitos_documentos_justificacion,debo justificar mis motivos para solicitar mi retiro total?,6
retiro_total__requisitos_documentos_justificacion,¿Es necesario justificar con documentos el motivo de retiro total?,6
retiro_total__requisitos_documentos_justificacion,si no tengo algun documento para justificar mi retiro total puedo solicitarlo?,6
retiro_total__requisitos_documentos_justificacion,no tengo ningun documento que validar mi retiro total que puedo hacer?,6
saludo,hola que tal Aerito,7
saludo,Buenas tardes,7
saludo,Hola Aerito,7
saludo,que tal aerito,7
saludo,hola que tal amigo,7
saludo,buenas,7
saludo,hola amigo,7
saludo,Holaeeeeeeeeeeee,7
saludo,hi,7
saludo,Holis,7
saludo,Hola,7
saludo,buenas noches,7
saludo,buenos dias,7
saludo,Oye,7
saludo,oye bot,7
saludo,Buenos dias Aerito,7
saludo,Hola de nuevo,7
saludo,holas,7
saludo,que tal como andas,7
saludo,Buenos tardes Aerito,7
saludo,Hi,7
saludo,buen díaq,7
saludo,oye aerito,7
despedida,adiós fue un placer hablar contigo,8
despedida,hasta luego que tengas buen dia,8
despedida,nos vemos aerito,8
despedida,hasta luego Aerito,8
despedida,nos vemos,8
despedida,"OK HASTA LUEGO,",8
despedida,te veo luego,8
despedida,"ok, chau",8
despedida,no vemos pronto,8
despedida,hasta luego,8
despedida,ya me tengo que ir gracias por la ayuda,8
despedida,que tengas buen dia hasta luego,8
despedida,"ok, adios",8
despedida,hasta pronto,8
despedida,nos vemos chau,8
despedida,nos vemos luego,8
despedida,"ok, buenas noches",8
despedida,chau nos vemos,8
despedida,"ok, hasta pronto",8
despedida,adios que tenga lindo dia,8
despedida,"ok, bye",8
despedida,adios,8
despedida,buenas noches,8
despedida,gracias por la ayuda hasta luego,8
cambio_seccion,ayudame hacer un cambio de seccion,9
cambio_seccion,tengo un problema con los horarios de un curso quisiera solicitar un cambio de seccion a donde lo pido?,9
cambio_seccion,como realizo el cambio de horario de un curso,9
cambio_seccion,quiero cambiar a la seccion b en el curso de fundamentos de programacion en donde lo pido,9
cambio_seccion,se me crusa una hora en del horario de teoria del curso de calculo direncial con biologia como puedo solicitar un cambio de horario,9
cambio_seccion,puedes ayudarme quiero hacer un cambio de seccion,9
cambio_seccion,¿Cuál es procedimiento para hacer un cambio de sección?,9
cambio_seccion,como hago el cambio de seccion del curso de Fundamentos de programacion,9
cambio_seccion,"Hola, necesito hacer un cambio de seccion por que se me crusan los horarios de teoria",9
cambio_seccion,"Hola que tal, quiero hacer un cambio de horario en el curso de Quimica General",9
cambio_seccion,"Hola, quiero hacer un cambio de seccion",9
cambio_seccion,Buenos dias dime como realizar un cambio de horario de un curso,9
cambio_seccion,necesito hacer un cambio de seccion me puedes ayudar,9
cambio_seccion,"Hola que tal, dime como realizo un cambio de seccion",9
cambio_seccion,como hago el cambio de seccion del curso de Fisica II,9
cambio_seccion,Buenos dias como realizo un cambio de horario de un curso,9
cambio_seccion,Buenas tardes amigo puedes decirme como hacer un cambio de seccion,9
cambio_seccion,quiero hacer un cambio de horario en curso de Quimica General,9
cambio_seccion,"Hola que tal Aerito, quiero hacer un cambio de horario ya que tengo un cruce en el curso de Fundamentos de programacion",9
cambio_seccion,me puedes ayudar con un cambio de seccion,9
cambio_seccion,dime cual el procedimiento para hacer un cambio de seccion de un curso,9
cambio_seccion,"Hola, deseo realizar un cambio de sección como se realiza",9
cambio_seccion,"tengo problemas con mi horario actual del curso de Fisica I en la seccion B, quiero hacer el cambio a la seccion A",9
cambio_seccion,"Hola, dime como realizo el cambio de seccion de un curso",9
reincorporacion__costo,cuanto se paga por el tramite de reincorporación?,10
reincorporacion__costo,el tramite de reincoporacion tiene alguna costo ?,10
reincorporacion__costo,debo pago algo mas para poder reincorporarme?,10
reincorporacion__costo,Soy alumno de la facultad de ciencias que desea matricularse. Deje de matricularme algunos semestres por la pandemia y deseo retomar los estudios. Me dijeron que debo realizar un pago por el trámite de reincorporación. Me gustaría saber ¿En qué entidad bancaria se realiza este pago? y ¿cuánto es el monto?.,10
reincorporacion__costo,que debo pagar adicional para poder reincorporme este ciclo,10
reincorporacion__costo,debo pagar algo por la reincoporacion?,10
reincorporacion__costo,el tramite de reincoporacion se debe pagar o es gratuito?,10
reincorporacion__costo,"quiero reincorporame este ciclo, el tramite es gratis ?",10
reincorporacion__costo,una consulta se debe pagar algo para el tramite de reincoporacion ?,10
reincorporacion__costo,se debe pagar algo para la reincoporacion?,10
reincorporacion__costo,"reserve mi matricula el ciclo pasado, quiero reincorporarme este que esta por comenzar cuando es lo que debo pagar?",10
reincorporacion__costo,cuanto seria el pago por el tramite de reincoporacion ?,10
reincorporacion__costo,que pagos debo hacer para reincorporarme este ciclo,10
reincorporacion__costo,cuanto cuesta el tramite de reincoporacion ?,10
reincorporacion__costo,¿Cuánto se paga por el tramite de reincorporación?,10
reincorporacion__costo,¿Cuánto se pago por reincorporación?,10
reincorporacion__costo,el tramitite tiene costo o es gratis?,10
reincorporacion__costo,para el tramite de reincorporacion debo pagar algo o es gratis?,10
reincorporacion__costo,cuanto es el costo por la reincoporacion?,10
reincorporacion__costo,aparte de enviar la solicitud para mi reincorporacion debo pagar algo?,10
reincorporacion__costo,cual es precio que tiene el tramite de reincorporacion?,10
reincorporacion__costo,la reincorporacion tiene algun costo?,10
reincorporacion__costo,me podria decir si por el tramite de reincorporacion debo pagar algo?,10
reincorporacion__costo,habia reservado mi matricula hace dos ciclo por motivos de trabajo. Quiero retomar que pagos debo hacer?,10
constancia_matricula__solicitud_procedimiento,"Hola, quisiera tramitar mi un constancia de matricula, como puedo pedirla ?",11
constancia_matricula__solicitud_procedimiento,cuales son los paso para tramitar una constancia de matricula,11
constancia_matricula__solicitud_procedimiento,cual es el procedemiento para tramitar una constancia de matricula,11
constancia_matricula__solicitud_procedimiento,me estan piediendo una constancia de matricula como puedo tramitarla,11
constancia_matricula__solicitud_procedimiento,necesito una constancia de matricula en donde la solicito?,11
constancia_matricula__solicitud_procedimiento,una constancia de matricula la puedo solicitar en escuelas academicas?,11
constancia_matricula__solicitud_procedimiento,"Buenas noches, cual es el procedimiento para tramitar mi constancia de matricula ?",11
constancia_matricula__solicitud_procedimiento,en que oficina puedo solicitar la constancia de matricula?,11
constancia_matricula__solicitud_procedimiento,como puedo tramitar una constancia de matricula de este ciclo,11
constancia_matricula__solicitud_procedimiento,una duda a quien puedo solicitar una constancia de matricula,11
constancia_matricula__solicitud_procedimiento,a quien le puedo solicitar una constancia de matricula?,11
constancia_matricula__solicitud_procedimiento,"Buenos dias, estoy necesitando una constancia de matricula de este ciclo como puedo tramitarla ?",11
constancia_matricula__solicitud_procedimiento,"Hola que tal, una ayuda quiero tramitar una constancia de matricula de este ciclo donde puedo hacerlo?",11
constancia_matricula__solicitud_procedimiento,la constancia de matricula la solicito en area?,11
constancia_matricula__solicitud_procedimiento,en donde solicito una constancia de matricula?,11
constancia_matricula__solicitud_procedimiento,como puedo solicitar un constancia de matricula de este ciclo,11
constancia_matricula__solicitud_procedimiento,como solicito una constancia de matricula?,11
constancia_matricula__solicitud_procedimiento,"Buenas dias, un consulta como puedo tramitar una constancia de matricula ?",11
constancia_matricula__solicitud_procedimiento,Que tal quiero saber como obtener la constancia de matricula,11
constancia_matricula__solicitud_procedimiento,"Hola, una consulta deseo tramitar una constancia de matricula me puedes decir el procedimiento",11
constancia_matricula__solicitud_procedimiento,una constancia de matricula la solcito en la oficina de estadistica?,11
constancia_matricula__solicitud_procedimiento,"hola, como puedo solicitar una constancia de matricula?",11
constancia_matricula__solicitud_procedimiento,Quisiera tramitar una constancia de matricula de este ciclo,11
constancia_matricula__solicitud_procedimiento,a que oficna le puedo solocitar una constancia de matricula?,11
constancia_matricula__pago,cuanto pago por la constancia de matricula,12
constancia_matricula__pago,cuanto es el monto que se paga por la constancia de matricula,12
constancia_matricula__pago,Se debe pagar algo para el tramite de la constancia de matricula,12
constancia_matricula__pago,existe algun pago por la constancia de matricula,12
constancia_matricula__pago,debo pagar algo por la constancia de matricula?,12
constancia_matricula__pago,el tramite de constancia de matricula es gratuito o se paga algo?,12
constancia_matricula__pago,cual es el precio por el tramite de la constancia de matricula?,12
constancia_matricula__pago,cuanto cuesta la constancia de matricula?,12
constancia_matricula__pago,que costo tiene o es gratis la constancia de matricula?,12
constancia_matricula__pago,cuanto tengo que pagar para una constancia de matricula?,12
constancia_matricula__pago,se debe pagar algo por la constancia de matricula?,12
constancia_matricula__pago,cuanto se debe pagar por el tramite de constancia de matricula,12
constancia_matricula__pago,me dijeron que la constancia de matricula es gratis. Es cierto?,12
constancia_matricula__pago,cuanto debo pagar por el tramite de la constancia de matricula?,12
constancia_matricula__pago,cuanto hay que pagar por la constancia de matricula?,12
constancia_matricula__pago,debo realizar algun pago por la constancia de matricula?,12
constancia_matricula__pago,"me comentaron que la constancia de matricula tiene un costo, cuanto es?",12
constancia_matricula__pago,quiero solicitar una constancia de matricula cuanto debo pagar?,12
constancia_matricula__pago,El trámite de la constancia de matricula es gratuito?,12
constancia_matricula__pago,cuanto debo pagar por la constancia de matricula?,12
constancia_matricula__pago,es gratis el tramite de la constancia de matricula?,12
constancia_matricula__pago,para solicitar la constancia de matricula debo pagar algo primero?,12
constancia_matricula__pago,¿Cuánto se paga por la Constancia de Matrícula?,12
constancia_matricula__pago,la constancia de matricula es gratis o tiene algun costo?,12
constancia_matricula__formato_solicitud,hay algun modelo que pueda seguir para la solicitud de reserva de matricula?,13
constancia_matricula__formato_solicitud,me podrias alcanzar un formato para la solicitud de reserva de matricula?,13
constancia_matricula__formato_solicitud,existe algun modelo o formato para esta solicitud de constancia matricula,13
constancia_matricula__formato_solicitud,donde se encontra un modelo o formato para esta solicitud de constancia matricula,13
constancia_matricula__formato_solicitud,me puedes facilitar un modelo o formato para la constancia de matricula,13
constancia_matricula__formato_solicitud,"no encuentro un modelo para la solicitud de constancia de matricula, existe alguno?",13
constancia_matricula__formato_solicitud,me comentaron que hay un modelo para la solicitud de constancia de matricula en donde la encuentro?,13
constancia_matricula__formato_solicitud,existe alguna formato para la solicitud de constancia de matricula,13
constancia_matricula__formato_solicitud,que formato debe tener la solicitud para la reserva de matricula?,13
constancia_matricula__formato_solicitud,que informacion debo colocar en la solicitud de constancia de matricula,13
constancia_matricula__formato_solicitud,"quiero solicitar una constancia de matricula, puedes enviarme el modelo para la solicitud",13
constancia_matricula__formato_solicitud,la solicitud de constancia de matricula tambien es dirigida al decano?,13
constancia_matricula__formato_solicitud,que informacion coloco en la solicitud para la reserva de matricula?,13
constancia_matricula__formato_solicitud,que informacion es necesario colocar en la solicitud para la constancia de matricula?,13
constancia_matricula__formato_solicitud,me puedes enviar un formato o modelo para la solicitud de constancia de matricula,13
constancia_matricula__formato_solicitud,como es la solicitud que debo enviar para mi constancia de matricula?,13
constancia_matricula__formato_solicitud,la solicitud de constancia de matricula debe contener mi dni?,13
constancia_matricula__formato_solicitud,la solicitud para la reserva de matricula debe estra dirigida al decano?,13
constancia_matricula__formato_solicitud,cual es el formato para la solicitud de la constancia de matricula,13
constancia_matricula__formato_solicitud,donde puedo encontrar un modelo para la solicitud de la constancia de matricula,13
constancia_matricula__formato_solicitud,quisiera saber si hay algun modelo para la solicitud de constancia de matricula,13
constancia_matricula__formato_solicitud,cual es el modelo para la solicitud de constancia de matricula?,13
constancia_matricula__formato_solicitud,la solicitud de constancia de matricula debe estar dirigida al decano?,13
constancia_matricula__formato_solicitud,en necesario colocar mi dni y mi codigo en un solicitud para la reserva de matircula?,13
constancia_de_notas__formato_solicitud,que debo colocar en mi solicitud para la constancia de notas,14
constancia_de_notas__formato_solicitud,que informacion debo colocar en mi solicitud de constancia de notas?,14
constancia_de_notas__formato_solicitud,la solicitud de constancia de notas tambien debe ir dirigida al decano?,14
constancia_de_notas__formato_solicitud,me pueden facilitar un modelo para la solicitud de constancia de notas?,14
constancia_de_notas__formato_solicitud,a quien le puedo solicitar un modelo para la solicitud de una constancia de notas?,14
constancia_de_notas__formato_solicitud,debo escribir la solicitud para constancia de notas dirigida al decano?,14
constancia_de_notas__formato_solicitud,No. ¿dónde puedo ver un modelo de la solicitud de constancia de notas?,14
constancia_de_notas__formato_solicitud,hay algun modelo en el que puedo basarme para la solicitud de una constancia de notas?,14
constancia_de_notas__formato_solicitud,una consulta quiero enviar una solicitud para la constancia de notas esta debe ir dirigida al decano?,14
constancia_de_notas__formato_solicitud,la solicitud de constancia de notas debe ser dirigida al decano?,14
constancia_de_notas__formato_solicitud,la solicitud de constancia de notas debe estar dirigida a alguien?,14
constancia_de_notas__formato_solicitud,donde puedo encontrar el modelo de solicitud para la constancia de notas,14
constancia_de_notas__formato_solicitud,donde un encontra un modelo o formato para esta solicitud,14
constancia_de_notas__formato_solicitud,que mas informacion debe ir a parte de mi codigo y nombre en la solicitud de constancia de notas,14
constancia_de_notas__formato_solicitud,me puedes enviar un modelo para la solicitud de constancia de notas,14
constancia_de_notas__formato_solicitud,que informacion no deberia de olvidar colocar en la solicitud de una constancia de notas?,14
constancia_de_notas__formato_solicitud,hay algun formato para la solicitud de constancia de notas,14
constancia_de_notas__formato_solicitud,a que oficina puedo ir a solicitar un modelo de la solicitud para una constancia de notas?,14
constancia_de_notas__formato_solicitud,existe algun formato o modelo que puedo seguir para la solcitud para una constancia de notas?,14
constancia_de_notas__formato_solicitud,que informacion es necesaria colocar en la solicitud para una constancia de notas?,14
constancia_de_notas__formato_solicitud,me puede facilitar un modelo para la solicitud de constancia de notas si la hubiera,14
constancia_de_notas__formato_solicitud,"hay algun dato mas que debe ir a aparte de mi codigo, nombre y dni en la solicitud de una constancia de notas?",14
constancia_de_notas__formato_solicitud,habria algun modelo o formato para la solicitud de constancia de notas,14
constancia_de_notas__formato_solicitud,existe algun modelo o formato para esta solicitud de constancia de notas,14
constancia_de_estudios__formato_solicitud,donde puedo encontrar un modelo para la solicitud de constancia de estudios,15
constancia_de_estudios__formato_solicitud,la solicitud que debo enviar para la constancia de estudios debe estar dirigida al decano?,15
constancia_de_estudios__formato_solicitud,puede enviarme un modelo para la solicitud de constancia de estudios,15
constancia_de_estudios__formato_solicitud,existe un modelo o formato para esta solicitud de constancia de estudios,15
constancia_de_estudios__formato_solicitud,existe algun modelo para la solicitud de constancia de estudios,15
constancia_de_estudios__formato_solicitud,a que le puedo solicitar una modelo para la solicitud de constancia de estudios?,15
constancia_de_estudios__formato_solicitud,que debo colocar en la solicitud para mi constancia de estudios?,15
constancia_de_estudios__formato_solicitud,donde puedo descargar un modelo para la solicitud de constancia de estudios?,15
constancia_de_estudios__formato_solicitud,me puedes facilitar un modelo para la solicitud de constacia de estudios,15
constancia_de_estudios__formato_solicitud,cual es el modelo para solicitud de constancia de estudios?,15
constancia_de_estudios__formato_solicitud,para la solicitud de constancia de estudios existe algun modelo,15
constancia_de_estudios__formato_solicitud,que debo colocar en la solicitud de constancia de estudios?,15
constancia_de_estudios__formato_solicitud,¿Hay algún formato de solicitud de constancia de estudios?,15
constancia_de_estudios__formato_solicitud,que informacion debo colocar en la solicitud para la constancia de estudios?,15
constancia_de_estudios__formato_solicitud,una consulta la solicitud que debo redactar para una constancia de estudios debe estar dirigida al decano?,15
constancia_de_estudios__formato_solicitud,donde encuantro un modelo o formato para la solicitud de constancia de estudios,15
constancia_de_estudios__formato_solicitud,debe esta dirigida al decano de la facultad la soliciutd para una de constancia de estudios?,15
constancia_de_estudios__formato_solicitud,donde le solicito un modelo para la solicitud para una constancia de estudios?,15
constancia_de_estudios__formato_solicitud,¿Hay algún modelo para la solicitud de constancia de estudios?,15
constancia_de_estudios__formato_solicitud,la solicitud de constancia de estudios debe estar dirigida al decano?,15
constancia_de_estudios__formato_solicitud,a quien le pido un modelo para la solicitud que debo enviar para una constancia de estudios?,15
constancia_de_estudios__formato_solicitud,que datos debe tener la solicitud  de constancia de estudios que debo enviar al mesa de parter,15
constancia_de_estudios__formato_solicitud,hay algun formato para la solictud de constancia de estudios,15
constancia_de_estudios__formato_solicitud,mi soliciutd para la constancia de estudios debe estar dirigida al decano?,15
costo_tramite,tengo que pagar algo?,16
costo_tramite,hay algun costo,16
costo_tramite,es gratis el tramite?,16
costo_tramite,el tramite es gratis?,16
costo_tramite,es gratis o tiene algun costo este tramite?,16
costo_tramite,dime si demo pagar algo para este tramite,16
costo_tramite,cuanto es lo que se debe pagar por este tramite?,16
costo_tramite,tiene algun costo este tramite,16
costo_tramite,cuanto se tiene que pagar por el tramite?,16
costo_tramite,el tramite no tiene costo ?,16
costo_tramite,cuanto debo pagar por ese tramite,16
costo_tramite,cuanto se tiene pagar para dicho tramite,16
costo_tramite,cuanto cuesta realizar ese tramite?,16
costo_tramite,¿Cuánto se paga por el tramite?,16
costo_tramite,cuanto debo pagar para el tramite?,16
costo_tramite,hay algo que debo pagar por este tramite?,16
costo_tramite,¿Cuanto es el costo por el tramite?,16
costo_tramite,el tramite tiene algun costo?,16
costo_tramite,cuanto cuesta el tramite,16
costo_tramite,debo pagar algo?,16
costo_tramite,tiene algun costo?,16
costo_tramite,que costo tiene el tramite?,16
costo_tramite,si cuanto es el costo,16
costo_tramite,si otra duda este tramite seria gratis?,16
costo_tramite,cuanto debo pagar?,16
constancia_de_notas__procedimiento,"Solicito constancia de notas en español e inglés (transcript) oficial, esto significa que esté firmada y sellada por los órganos que correspondan. Por favor me dice lo que necesita para ello.",17
constancia_de_notas__procedimiento,donde puedo solicitar una constancia de notas?,17
constancia_de_notas__procedimiento,la constancia de notas se solicita en escuelas academicas?,17
constancia_de_notas__procedimiento,en que oficina consulta por una constancia de notas?,17
constancia_de_notas__procedimiento,que tramites debo hacer para solicitar una constancia de notas?,17
constancia_de_notas__procedimiento,"Buenas tardes, voy a postular para a una beca necesito una constancia de notas en inglés ¿Cuál es el procedimeinto?",17
constancia_de_notas__procedimiento,en donde puedo consultar por una constancia de notas?,17
constancia_de_notas__procedimiento,como puedo solicitar una constancia de notas?,17
constancia_de_notas__procedimiento,cual es el proceso para solicitar una constancia de notas?,17
constancia_de_notas__procedimiento,"Hola, quiero saber como tramitar una constancia de notas en ingles y español",17
constancia_de_notas__procedimiento,"Buenos dias, una consulta como puedo solicitar una constancia de notas",17
constancia_de_notas__procedimiento,a que oficina puedo ir a pedir una constancia de notas?,17
constancia_de_notas__procedimiento,a que secretaria le puedo solicitar la constancia de notas?,17
constancia_de_notas__procedimiento,a que oficina puedo consultar por una constancia de notas?,17
constancia_de_notas__procedimiento,como podria tramitar una constancia de notas?,17
constancia_de_notas__procedimiento,donde pido una constancia de notas?,17
constancia_de_notas__procedimiento,a quien le puedo solcitar una constancia de notas?,17
constancia_de_notas__procedimiento,donde puedo solictar una constancias de matricula?,17
constancia_de_notas__procedimiento,una constancia de notas lo puedo solicitar en la oficina aera?,17
constancia_de_notas__procedimiento,¿Como solicitar una constancia de notas?,17
constancia_de_notas__procedimiento,a quien puedo solictarle una constancia de notas?,17
constancia_de_notas__procedimiento,es en estadistica donde puedo solicitar una constancia de notas?,17
constancia_de_notas__procedimiento,"quisiera una constancia de notas para postular una beca, a que oficina se lo puedo pedir?",17
constancia_de_notas__procedimiento,donde solicito una constancia de notas?,17
constancia_de_notas__procedimiento,"Que tal, acabo de realizar mi pago para obtener una constancia de notas pero no sé qué más hacer?",17
constancia_de_estudios__procedimiento,en que oficina solicito una constancia de estudios?,18
constancia_de_estudios__procedimiento,necesito una constancia de estudios para postular a un intercambio en dondo la puedo solicitar,18
